60	-49.436	-49.436	-49.436	-49.436
61	-49.436	-49.436	-49.436	-49.436
62	-49.436	-49.436	-49.436	-49.436
63	-49.436	-49.436	-49.436	-49.436
64	-49.436	-49.436	-49.436	-49.436
65	-49.436	-49.436	-49.436	-49.436
66	-49.436	-49.436	-49.436	-49.436
67	-49.436	-49.436	-49.436	-49.436
68	-49.436	-49.436	-49.436	-49.436
69	-49.436	-49.436	-49.436	-49.436
70	-49.436	-49.436	-49.436	-49.436
71	-49.436	-49.436	-49.436	-49.436
72	-49.436	-49.436	-49.436	-49.436
73	-49.436	-49.436	-49.436	-49.436
74	-49.436	-49.436	-49.436	-49.436
75	-49.436	-49.436	-49.436	-49.436
76	-49.436	-49.436	-49.436	-49.436
77	-49.436	-49.436	-49.436	-49.436
78	-49.436	-49.436	-49.436	-49.436
79	-49.436	-49.436	-49.436	-49.436
80	-49.436	-49.436	-49.436	-49.436
81	-49.436	-49.436	-49.436	-49.436
82	-49.436	-49.436	-49.436	-49.436
83	-49.436	-49.436	-49.436	-49.436
84	-49.436	-49.436	-49.436	-49.436
85	-49.436	-49.436	-49.436	-49.436
86	-49.436	-49.436	-49.436	-49.436
87	-49.436	-49.436	-49.436	-49.436
88	-49.436	-49.436	-49.436	-49.436
89	-49.436	-49.436	-49.436	-49.436
90	-49.436	-49.436	-49.436	-49.436
91	-49.436	-49.436	-49.436	-49.436
92	-49.436	-49.436	-49.436	-49.436
93	-49.436	-49.436	-49.436	-49.436
94	-49.436	-49.436	-49.436	-49.436
95	-49.436	-49.436	-49.436	-49.436
96	-49.436	-49.436	-49.436	-49.436
97	-49.436	-49.436	-49.436	-49.436
98	-49.436	-49.436	-49.436	-49.436
99	-49.436	-49.436	-49.436	-49.436
100	-49.436	-49.436	-49.436	-49.436
1	-49.4099	-49.4099	-49.4099	-49.3867
2	-49.436	-49.436	-49.4099	-49.4099
3	-49.436	-49.436	-49.436	-49.4099
4	-49.436	-49.436	-49.436	-49.436
5	-49.436	-49.436	-49.436	-49.436
6	-49.436	-49.436	-49.436	-49.436
7	-49.436	-49.436	-49.436	-49.436
8	-49.436	-49.436	-49.436	-49.436
9	-49.436	-49.436	-49.436	-49.436
10	-49.436	-49.436	-49.436	-49.436
11	-49.436	-49.436	-49.436	-49.436
12	-49.436	-49.436	-49.436	-49.436
13	-49.436	-49.436	-49.436	-49.436
14	-49.436	-49.436	-49.436	-49.436
15	-49.436	-49.436	-49.436	-49.436
16	-49.436	-49.436	-49.436	-49.436
17	-49.436	-49.436	-49.436	-49.436
18	-49.436	-49.436	-49.436	-49.436
19	-49.436	-49.436	-49.436	-49.436
20	-49.436	-49.436	-49.436	-49.436
21	-49.436	-49.436	-49.436	-49.436
22	-49.436	-49.436	-49.436	-49.436
23	-49.436	-49.436	-49.436	-49.436
24	-49.436	-49.436	-49.436	-49.436
25	-49.436	-49.436	-49.436	-49.436
26	-49.436	-49.436	-49.436	-49.436
27	-49.436	-49.436	-49.436	-49.436
28	-49.436	-49.436	-49.436	-49.436
29	-49.436	-49.436	-49.436	-49.436
30	-49.436	-49.436	-49.436	-49.436
31	-49.436	-49.436	-49.436	-49.436
32	-49.436	-49.436	-49.436	-49.436
33	-49.436	-49.436	-49.436	-49.436
34	-49.436	-49.436	-49.436	-49.436
35	-49.436	-49.436	-49.436	-49.436
36	-49.436	-49.436	-49.436	-49.436
37	-49.436	-49.436	-49.436	-49.436
38	-49.436	-49.436	-49.436	-49.436
39	-49.436	-49.436	-49.436	-49.436
40	-49.436	-49.436	-49.436	-49.436
41	-49.436	-49.436	-49.436	-49.436
42	-49.436	-49.436	-49.436	-49.436
43	-49.436	-49.436	-49.436	-49.436
44	-49.436	-49.436	-49.436	-49.436
45	-49.436	-49.436	-49.436	-49.436
46	-49.436	-49.436	-49.436	-49.436
47	-49.436	-49.436	-49.436	-49.436
48	-49.436	-49.436	-49.436	-49.436
49	-49.436	-49.436	-49.436	-49.436
50	-49.436	-49.436	-49.436	-49.436
51	-49.436	-49.436	-49.436	-49.436
52	-49.436	-49.436	-49.436	-49.436
53	-49.436	-49.436	-49.436	-49.436
54	-49.436	-49.436	-49.436	-49.436
55	-49.436	-49.436	-49.436	-49.436
56	-49.436	-49.436	-49.436	-49.436
57	-49.436	-49.436	-49.436	-49.436
58	-49.436	-49.436	-49.436	-49.436
59	-49.436	-49.436	-49.436	-49.436
60	-49.436	-49.436	-49.436	-49.436
61	-49.436	-49.436	-49.436	-49.436
62	-49.436	-49.436	-49.436	-49.436
63	-49.436	-49.436	-49.436	-49.436
64	-49.436	-49.436	-49.436	-49.436
65	-49.436	-49.436	-49.436	-49.436
66	-49.436	-49.436	-49.436	-49.436
67	-49.436	-49.436	-49.436	-49.436
68	-49.436	-49.436	-49.436	-49.436
69	-49.436	-49.436	-49.436	-49.436
70	-49.436	-49.436	-49.436	-49.436
71	-49.436	-49.436	-49.436	-49.436
72	-49.436	-49.436	-49.436	-49.436
73	-49.436	-49.436	-49.436	-49.436
74	-49.436	-49.436	-49.436	-49.436
75	-49.436	-49.436	-49.436	-49.436
76	-49.436	-49.436	-49.436	-49.436
77	-49.436	-49.436	-49.436	-49.436
78	-49.436	-49.436	-49.436	-49.436
79	-49.436	-49.436	-49.436	-49.436
80	-49.436	-49.436	-49.436	-49.436
81	-49.436	-49.436	-49.436	-49.436
82	-49.436	-49.436	-49.436	-49.436
83	-49.436	-49.436	-49.436	-49.436
84	-49.436	-49.436	-49.436	-49.436
85	-49.436	-49.436	-49.436	-49.436
86	-49.436	-49.436	-49.436	-49.436
87	-49.436	-49.436	-49.436	-49.436
88	-49.436	-49.436	-49.436	-49.436
89	-49.436	-49.436	-49.436	-49.436
90	-49.436	-49.436	-49.436	-49.436
91	-49.436	-49.436	-49.436	-49.436
92	-49.436	-49.436	-49.436	-49.436
93	-49.436	-49.436	-49.436	-49.436
94	-49.436	-49.436	-49.436	-49.436
95	-49.436	-49.436	-49.436	-49.436
96	-49.436	-49.436	-49.436	-49.436
97	-49.436	-49.436	-49.436	-49.436
98	-49.436	-49.436	-49.436	-49.436
99	-49.436	-49.436	-49.436	-49.436
100	-49.436	-49.436	-49.436	-49.436
1	-49.436	-49.3878	-49.436	-49.3878
2	-49.436	-49.4099	-49.436	-49.4099
3	-49.436	-49.436	-49.436	-49.436
4	-49.436	-49.436	-49.436	-49.436
5	-49.436	-49.436	-49.436	-49.436
6	-49.436	-49.436	-49.436	-49.436
7	-49.436	-49.436	-49.436	-49.436
8	-49.436	-49.436	-49.436	-49.436
9	-49.436	-49.436	-49.436	-49.436
10	-49.436	-49.436	-49.436	-49.436
11	-49.436	-49.436	-49.436	-49.436
12	-49.436	-49.436	-49.436	-49.436
13	-49.436	-49.436	-49.436	-49.436
14	-49.436	-49.436	-49.436	-49.436
15	-49.436	-49.436	-49.436	-49.436
16	-49.436	-49.436	-49.436	-49.436
17	-49.436	-49.436	-49.436	-49.436
18	-49.436	-49.436	-49.436	-49.436
19	-49.436	-49.436	-49.436	-49.436
20	-49.436	-49.436	-49.436	-49.436
21	-49.436	-49.436	-49.436	-49.436
22	-49.436	-49.436	-49.436	-49.436
23	-49.436	-49.436	-49.436	-49.436
24	-49.436	-49.436	-49.436	-49.436
25	-49.436	-49.436	-49.436	-49.436
26	-49.436	-49.436	-49.436	-49.436
27	-49.436	-49.436	-49.436	-49.436
28	-49.436	-49.436	-49.436	-49.436
29	-49.436	-49.436	-49.436	-49.436
30	-49.436	-49.436	-49.436	-49.436
31	-49.436	-49.436	-49.436	-49.436
32	-49.436	-49.436	-49.436	-49.436
33	-49.436	-49.436	-49.436	-49.436
34	-49.436	-49.436	-49.436	-49.436
35	-49.436	-49.436	-49.436	-49.436
36	-49.436	-49.436	-49.436	-49.436
37	-49.436	-49.436	-49.436	-49.436
38	-49.436	-49.436	-49.436	-49.436
39	-49.436	-49.436	-49.436	-49.436
40	-49.436	-49.436	-49.436	-49.436
41	-49.436	-49.436	-49.436	-49.436
42	-49.436	-49.436	-49.436	-49.436
43	-49.436	-49.436	-49.436	-49.436
44	-49.436	-49.436	-49.436	-49.436
45	-49.436	-49.436	-49.436	-49.436
46	-49.436	-49.436	-49.436	-49.436
47	-49.436	-49.436	-49.436	-49.436
48	-49.436	-49.436	-49.436	-49.436
49	-49.436	-49.436	-49.436	-49.436
50	-49.436	-49.436	-49.436	-49.436
51	-49.436	-49.436	-49.436	-49.436
52	-49.436	-49.436	-49.436	-49.436
53	-49.436	-49.436	-49.436	-49.436
54	-49.436	-49.436	-49.436	-49.436
55	-49.436	-49.436	-49.436	-49.436
56	-49.436	-49.436	-49.436	-49.436
57	-49.436	-49.436	-49.436	-49.436
58	-49.436	-49.436	-49.436	-49.436
59	-49.436	-49.436	-49.436	-49.436
60	-49.436	-49.436	-49.436	-49.436
61	-49.436	-49.436	-49.436	-49.436
62	-49.436	-49.436	-49.436	-49.436
63	-49.436	-49.436	-49.436	-49.436
64	-49.436	-49.436	-49.436	-49.436
65	-49.436	-49.436	-49.436	-49.436
66	-49.436	-49.436	-49.436	-49.436
67	-49.436	-49.436	-49.436	-49.436
68	-49.436	-49.436	-49.436	-49.436
69	-49.436	-49.436	-49.436	-49.436
70	-49.436	-49.436	-49.436	-49.436
71	-49.436	-49.436	-49.436	-49.436
72	-49.436	-49.436	-49.436	-49.436
73	-49.436	-49.436	-49.436	-49.436
74	-49.436	-49.436	-49.436	-49.436
75	-49.436	-49.436	-49.436	-49.436
76	-49.436	-49.436	-49.436	-49.436
77	-49.436	-49.436	-49.436	-49.436
78	-49.436	-49.436	-49.436	-49.436
79	-49.436	-49.436	-49.436	-49.436
80	-49.436	-49.436	-49.436	-49.436
81	-49.436	-49.436	-49.436	-49.436
82	-49.436	-49.436	-49.436	-49.436
83	-49.436	-49.436	-49.436	-49.436
84	-49.436	-49.436	-49.436	-49.436
85	-49.436	-49.436	-49.436	-49.436
86	-49.436	-49.436	-49.436	-49.436
87	-49.436	-49.436	-49.436	-49.436
88	-49.436	-49.436	-49.436	-49.436
89	-49.436	-49.436	-49.436	-49.436
90	-49.436	-49.436	-49.436	-49.436
91	-49.436	-49.436	-49.436	-49.436
92	-49.436	-49.436	-49.436	-49.436
93	-49.436	-49.436	-49.436	-49.436
94	-49.436	-49.436	-49.436	-49.436
95	-49.436	-49.436	-49.436	-49.436
96	-49.436	-49.436	-49.436	-49.436
97	-49.436	-49.436	-49.436	-49.436
98	-49.436	-49.436	-49.436	-49.436
99	-49.436	-49.436	-49.436	-49.436
100	-49.436	-49.436	-49.436	-49.436
