20	-5892.59	-5892.59	-5892.59	-5892.59
21	-5892.59	-5892.59	-5892.59	-5892.59
22	-5892.59	-5892.59	-5892.59	-5892.59
23	-5892.59	-5892.59	-5892.59	-5892.59
24	-5892.59	-5892.59	-5892.59	-5892.59
25	-5892.59	-5892.59	-5892.59	-5892.59
26	-5892.59	-5892.59	-5892.59	-5892.59
27	-5892.59	-5892.59	-5892.59	-5892.59
28	-5892.59	-5892.59	-5892.59	-5892.59
29	-5892.59	-5892.59	-5892.59	-5892.59
30	-5892.59	-5892.59	-5892.59	-5892.59
31	-5892.59	-5892.59	-5892.59	-5892.59
32	-5892.59	-5892.59	-5892.59	-5892.59
33	-5892.59	-5892.59	-5892.59	-5892.59
34	-5892.59	-5892.59	-5892.59	-5892.59
35	-5892.59	-5892.59	-5892.59	-5892.59
36	-5892.59	-5892.59	-5892.59	-5892.59
37	-5892.59	-5892.59	-5892.59	-5892.59
38	-5892.59	-5892.59	-5892.59	-5892.59
39	-5892.59	-5892.59	-5892.59	-5892.59
40	-5892.59	-5892.59	-5892.59	-5892.59
41	-5892.59	-5892.59	-5892.59	-5892.59
42	-5892.59	-5892.59	-5892.59	-5892.59
43	-5892.59	-5892.59	-5892.59	-5892.59
44	-5892.59	-5892.59	-5892.59	-5892.59
45	-5892.59	-5892.59	-5892.59	-5892.59
46	-5892.59	-5892.59	-5892.59	-5892.59
47	-5892.59	-5892.59	-5892.59	-5892.59
48	-5892.59	-5892.59	-5892.59	-5892.59
49	-5892.59	-5892.59	-5892.59	-5892.59
50	-5892.59	-5892.59	-5892.59	-5892.59
51	-5892.59	-5892.59	-5892.59	-5892.59
52	-5892.59	-5892.59	-5892.59	-5892.59
53	-5892.59	-5892.59	-5892.59	-5892.59
54	-5892.59	-5892.59	-5892.59	-5892.59
55	-5892.59	-5892.59	-5892.59	-5892.59
56	-5892.59	-5892.59	-5892.59	-5892.59
57	-5892.59	-5892.59	-5892.59	-5892.59
58	-5892.59	-5892.59	-5892.59	-5892.59
59	-5892.59	-5892.59	-5892.59	-5892.59
60	-5892.59	-5892.59	-5892.59	-5892.59
61	-5892.59	-5892.59	-5892.59	-5892.59
62	-5892.59	-5892.59	-5892.59	-5892.59
63	-5892.59	-5892.59	-5892.59	-5892.59
64	-5892.59	-5892.59	-5892.59	-5892.59
65	-5892.59	-5892.59	-5892.59	-5892.59
66	-5892.59	-5892.59	-5892.59	-5892.59
67	-5892.59	-5892.59	-5892.59	-5892.59
68	-5892.59	-5892.59	-5892.59	-5892.59
69	-5892.59	-5892.59	-5892.59	-5892.59
70	-5892.59	-5892.59	-5892.59	-5892.59
71	-5892.59	-5892.59	-5892.59	-5892.59
72	-5892.59	-5892.59	-5892.59	-5892.59
73	-5892.59	-5892.59	-5892.59	-5892.59
74	-5892.59	-5892.59	-5892.59	-5892.59
75	-5892.59	-5892.59	-5892.59	-5892.59
76	-5892.59	-5892.59	-5892.59	-5892.59
77	-5892.59	-5892.59	-5892.59	-5892.59
78	-5892.59	-5892.59	-5892.59	-5892.59
79	-5892.59	-5892.59	-5892.59	-5892.59
80	-5892.59	-5892.59	-5892.59	-5892.59
81	-5892.59	-5892.59	-5892.59	-5892.59
82	-5892.59	-5892.59	-5892.59	-5892.59
83	-5892.59	-5892.59	-5892.59	-5892.59
84	-5892.59	-5892.59	-5892.59	-5892.59
85	-5892.59	-5892.59	-5892.59	-5892.59
86	-5892.59	-5892.59	-5892.59	-5892.59
